run,score,aurc,risk_full,risk_half,risk_fifth,in_vs_out_auc
cross_lab_ibl_to_allen__all_target_groups__seed0__whiten,max_softmax,0.5390219505422973,0.7093824701195219,0.6331872509960159,0.4506972111553785,0.5968440637450199
cross_lab_ibl_to_allen__all_target_groups__seed0__whiten,entropy,0.5385046732813601,0.7093824701195219,0.6284462151394422,0.4541832669322709,0.6027065737051792
cross_lab_ibl_to_allen__all_target_groups__seed0__whiten,mahalanobis,0.6385470971071349,0.7093824701195219,0.6833466135458167,0.6291832669322709,0.8126373854581673
