dataset,freq_hz,psd
ibl,203.0019422837,2.12877289149147e-05
ibl,204.0019518516,2.121142686733342e-05
ibl,205.00196141950002,2.074999643847584e-05
ibl,206.0019709874,2.001459526537983e-05
ibl,207.0019805553,1.9704662318517382e-05
ibl,208.00199012320002,1.963461907816302e-05
ibl,209.00199969110002,1.940391052723725e-05
ibl,210.002009259,1.904887056396387e-05
ibl,211.0020188269,1.877633929799055e-05
ibl,212.00202839480002,1.836569682366063e-05
ibl,213.0020379627,1.8121218087612678e-05
ibl,214.0020475306,1.792936195544424e-05
ibl,215.00205709850002,1.7747804757739297e-05
ibl,216.00206666640003,1.7359987930292072e-05
ibl,217.0020762343,1.717268234222867e-05
ibl,218.0020858022,1.6904738013640214e-05
ibl,219.00209537010002,1.6445148180555556e-05
ibl,220.002104938,1.5971448231641955e-05
ibl,221.0021145059,1.5789071260159832e-05
ibl,222.00212407380002,1.6074529645801012e-05
ibl,223.00213364170003,1.573880973516641e-05
ibl,224.0021432096,1.5226248748502847e-05
ibl,225.00215277750002,1.4979196176323396e-05
ibl,226.00216234540002,1.4692717900722116e-05
ibl,227.0021719133,1.4402953179544444e-05
ibl,228.0021814812,1.404136860432593e-05
ibl,229.00219104910002,1.4003637196449484e-05
ibl,230.00220061700003,1.3835731305064417e-05
ibl,231.0022101849,1.320827264239867e-05
ibl,232.00221975280002,1.3114961911017546e-05
ibl,233.00222932070002,1.3317123722687844e-05
ibl,234.0022388886,1.3169044457213827e-05
ibl,235.0022484565,1.2919332329616367e-05
ibl,236.00225802440002,1.2901652482713573e-05
ibl,237.0022675923,1.2369501767019655e-05
ibl,238.0022771602,1.2112914158730316e-05
ibl,239.00228672810002,1.2045548323611512e-05
ibl,240.00229629600003,1.1853786220092633e-05
ibl,241.0023058639,1.1481367398553723e-05
ibl,242.0023154318,1.1347782707219222e-05
ibl,243.00232499970002,1.1058104923682245e-05
ibl,244.0023345676,1.1015639867186389e-05
ibl,245.0023441355,1.0630076528148142e-05
ibl,246.00235370340002,1.0541889809021915e-05
ibl,247.00236327130003,1.0536791406771089e-05
ibl,248.0023728392,1.0354210094003544e-05
ibl,249.00238240710001,9.835979044607562e-06
ibl,250.00239197500002,9.736389146144043e-06
ibl,251.0024015429,9.684879032602612e-06
ibl,252.0024111108,9.313386611535655e-06
ibl,253.00242067870002,9.220506664691986e-06
ibl,254.00243024660003,9.363973124889663e-06
ibl,255.0024398145,8.968270118325544e-06
ibl,256.0024493824,8.827733202779902e-06
ibl,257.0024589503,8.667322070861229e-06
ibl,258.00246851820003,8.355628927910979e-06
ibl,259.00247808610004,8.16631851887707e-06
ibl,260.002487654,8.099138108231121e-06
ibl,261.0024972219,7.960861721234843e-06
ibl,262.0025067898,7.887209145949136e-06
ibl,263.0025163577,7.565142288589192e-06
ibl,264.0025259256,7.463592501622576e-06
ibl,265.00253549350003,7.2915720176223086e-06
ibl,266.00254506140004,7.182071295993543e-06
ibl,267.0025546293,7.272255115260601e-06
ibl,268.0025641972,6.890194087192158e-06
ibl,269.0025737651,6.756183808536537e-06
ibl,270.002583333,6.6391775267409445e-06
ibl,271.0025929009,6.4499162718753265e-06
ibl,272.00260246880003,6.3095172491819695e-06
ibl,273.00261203670004,6.399103920019191e-06
ibl,274.0026216046,6.214155687825767e-06
ibl,275.0026311725,6.060948330859873e-06
ibl,276.0026407404,5.848775223772756e-06
ibl,277.0026503083,5.7516780189001335e-06
ibl,278.0026598762,5.632204413115071e-06
ibl,279.00266944410004,5.460203951476611e-06
ibl,280.00267901200004,5.349239818709447e-06
ibl,281.0026885799,5.205446738124604e-06
ibl,282.0026981478,5.1233184663442245e-06
ibl,283.0027077157,5.040543221246368e-06
ibl,284.0027172836,5.041340888513238e-06
ibl,285.00272685150003,4.8684812394762115e-06
ibl,286.00273641940004,4.713136404242063e-06
ibl,287.00274598730005,4.687641245559289e-06
