scheme,group,view,seed,lowpass_hz,permuted,n_test,chance,balanced_accuracy,macro_f1,ece,nll,classes_present
cross_lab_ibl_to_allen,719161530_probeA,4class,0,0.0,False,5200,0.3333333333333333,0.307128445581131,0.2045034755833702,0.5764722510824155,4.986502881325548,CA1|DG|VIS
cross_lab_ibl_to_allen,719161530_probeA,5class,0,0.0,False,5200,0.3333333333333333,0.307128445581131,0.2045034755833702,0.5764722510824155,4.986502881325548,CA1|DG|VIS
cross_lab_ibl_to_allen,719161530_probeB,4class,0,0.0,False,5400,0.3333333333333333,0.33675324675324675,0.21378503050008735,0.5847320477166941,5.107265195966876,CA1|DG|VIS
cross_lab_ibl_to_allen,719161530_probeB,5class,0,0.0,False,5400,0.3333333333333333,0.33675324675324675,0.21378503050008735,0.5847320477166941,5.107265195966876,CA1|DG|VIS
cross_lab_ibl_to_allen,719161530_probeC,4class,0,0.0,False,2900,0.5,0.4693181818181818,0.41607898448519043,0.26788378523235806,2.634049961630152,DG|VIS
cross_lab_ibl_to_allen,719161530_probeC,5class,0,0.0,False,2900,0.5,0.4693181818181818,0.41607898448519043,0.26788378523235806,2.634049961630152,DG|VIS
cross_lab_ibl_to_allen,719161530_probeF,4class,0,0.0,False,4100,0.3333333333333333,0.26534313725490194,0.18891555389653125,0.5750955961135403,4.918441550453543,CA1|DG|VIS
cross_lab_ibl_to_allen,719161530_probeF,5class,0,0.0,False,4100,0.3333333333333333,0.26534313725490194,0.18891555389653125,0.5750955961135403,4.918441550453543,CA1|DG|VIS
cross_lab_ibl_to_allen,798911424_probeA,4class,0,0.0,False,5300,0.3333333333333333,0.3060833333333333,0.19886741700290222,0.5734171169897075,4.968265742284529,CA1|DG|VIS
cross_lab_ibl_to_allen,798911424_probeA,5class,0,0.0,False,5300,0.3333333333333333,0.3060833333333333,0.19886741700290222,0.5734171169897075,4.968265742284529,CA1|DG|VIS
cross_lab_ibl_to_allen,798911424_probeB,4class,0,0.0,False,5700,0.3333333333333333,0.36049217666864725,0.26717963052075566,0.5761053565998698,5.025252709852181,CA1|DG|VIS
cross_lab_ibl_to_allen,798911424_probeB,5class,0,0.0,False,5700,0.3333333333333333,0.36049217666864725,0.26717963052075566,0.5761053565998698,5.025252709852181,CA1|DG|VIS
cross_lab_ibl_to_allen,798911424_probeC,4class,0,0.0,False,3800,0.5,0.5553188405797101,0.5307403469130059,0.3346113416156378,3.2174296242342817,DG|VIS
cross_lab_ibl_to_allen,798911424_probeC,5class,0,0.0,False,3800,0.5,0.5553188405797101,0.5307403469130059,0.3346113416156378,3.2174296242342817,DG|VIS
cross_lab_ibl_to_allen,798911424_probeD,4class,0,0.0,False,5500,0.3333333333333333,0.29055555555555557,0.18379898084695134,0.5963569135089292,4.840599267650187,CA1|CA3|VIS
cross_lab_ibl_to_allen,798911424_probeD,5class,0,0.0,False,5700,0.25,0.21791666666666668,0.13430919363122754,0.6104792578734556,4.938547692020275,CA1|CA2|CA3|VIS
cross_lab_ibl_to_allen,798911424_probeE,4class,0,0.0,False,6200,0.3333333333333333,0.290045766590389,0.166146405432471,0.6546145489764778,5.2289752526099305,CA1|CA3|VIS
cross_lab_ibl_to_allen,798911424_probeE,5class,0,0.0,False,6400,0.25,0.21753432494279176,0.1216864040230408,0.6653546338650548,5.310715434639496,CA1|CA2|CA3|VIS
cross_lab_ibl_to_allen,798911424_probeF,4class,0,0.0,False,5700,0.25,0.21989583333333335,0.13528582414765444,0.6125962134305803,5.196227841627505,CA1|CA3|DG|VIS
cross_lab_ibl_to_allen,798911424_probeF,5class,0,0.0,False,5700,0.25,0.21989583333333335,0.13528582414765444,0.6125962134305803,5.196227841627505,CA1|CA3|DG|VIS
