run,stage,level,raw_accuracy,balanced_accuracy,chance,majority,n
loso_ibl__5dcee0eb_probe00__seed0,raw,chunk,0.8340298507462687,0.8338929077535596,0.3333333333333333,0.36318407960199006,20100
loso_ibl__5dcee0eb_probe00__seed0,temporal,chunk,0.9552238805970149,0.9512315270935962,0.3333333333333333,0.36318407960199006,20100
loso_ibl__5dcee0eb_probe00__seed0,temporal,channel,0.9552238805970149,0.9512315270935962,0.3333333333333333,0.36318407960199006,201
loso_ibl__5dcee0eb_probe00__seed0,spatial,chunk,0.9701492537313433,0.9655172413793104,0.3333333333333333,0.36318407960199006,20100
loso_ibl__5dcee0eb_probe00__seed0,spatial,channel,0.9701492537313433,0.9655172413793104,0.3333333333333333,0.36318407960199006,201
