run,stage,level,raw_accuracy,balanced_accuracy,chance,majority,n
loso_ibl__0802ced5_probe00__seed0,raw,chunk,0.7564186046511628,0.6312275228439939,0.25,0.4372093023255814,21500
loso_ibl__0802ced5_probe00__seed0,temporal,chunk,0.8046511627906977,0.6950104493207941,0.25,0.4372093023255814,21500
loso_ibl__0802ced5_probe00__seed0,temporal,channel,0.8046511627906977,0.6950104493207941,0.25,0.4372093023255814,215
loso_ibl__0802ced5_probe00__seed0,spatial,chunk,0.8046511627906977,0.6950104493207941,0.25,0.4372093023255814,21500
loso_ibl__0802ced5_probe00__seed0,spatial,channel,0.8046511627906977,0.6950104493207941,0.25,0.4372093023255814,215
