run,stage,level,raw_accuracy,balanced_accuracy,chance,majority,n
cross_lab_allen_to_ibl__baseline_bandpower_full,raw,chunk,0.41171191553544495,0.3326554240725106,0.25,0.3695324283559578,132600
cross_lab_allen_to_ibl__baseline_bandpower_full,temporal,chunk,0.40271493212669685,0.3318217191297068,0.25,0.3695324283559578,132600
cross_lab_allen_to_ibl__baseline_bandpower_full,temporal,channel,0.40271493212669685,0.3318217191297068,0.25,0.3695324283559578,1326
cross_lab_allen_to_ibl__baseline_bandpower_full,spatial,chunk,0.39819004524886875,0.32886757450889553,0.25,0.3695324283559578,132600
cross_lab_allen_to_ibl__baseline_bandpower_full,spatial,channel,0.39819004524886875,0.32886757450889553,0.25,0.3695324283559578,1326
