run,stage,level,raw_accuracy,balanced_accuracy,chance,majority,n
cross_lab_ibl_to_allen__all_target_groups__seed1__lp100,raw,chunk,0.4368674698795181,0.35717585224976833,0.25,0.45582329317269077,49800
cross_lab_ibl_to_allen__all_target_groups__seed1__lp100,temporal,chunk,0.45180722891566266,0.3657997498345354,0.25,0.45582329317269077,49800
cross_lab_ibl_to_allen__all_target_groups__seed1__lp100,temporal,channel,0.45180722891566266,0.3657997498345354,0.25,0.45582329317269077,498
cross_lab_ibl_to_allen__all_target_groups__seed1__lp100,spatial,chunk,0.4718875502008032,0.3700707957717031,0.25,0.45582329317269077,49800
cross_lab_ibl_to_allen__all_target_groups__seed1__lp100,spatial,channel,0.4718875502008032,0.3700707957717031,0.25,0.45582329317269077,498
