run,stage,level,raw_accuracy,balanced_accuracy,chance,majority,n
loso_ibl__54238fd6_probe00__seed0,raw,chunk,0.8080225988700565,0.7162665461514146,0.25,0.4180790960451977,17700
loso_ibl__54238fd6_probe00__seed0,temporal,chunk,0.8248587570621468,0.7220394736842105,0.25,0.4180790960451977,17700
loso_ibl__54238fd6_probe00__seed0,temporal,channel,0.8248587570621468,0.7220394736842105,0.25,0.4180790960451977,177
loso_ibl__54238fd6_probe00__seed0,spatial,chunk,0.8248587570621468,0.7220394736842105,0.25,0.4180790960451977,17700
loso_ibl__54238fd6_probe00__seed0,spatial,channel,0.8248587570621468,0.7220394736842105,0.25,0.4180790960451977,177
