scheme,group,view,seed,lowpass_hz,permuted,n_test,chance,balanced_accuracy,macro_f1,ece,nll,classes_present
cross_lab_allen_to_ibl,0802ced5_probe00,4class,0,0.0,False,21500,0.25,0.27400862068965515,0.17427619147581724,0.759318155373333,5.676054646692977,CA1|CA3|DG|VIS
cross_lab_allen_to_ibl,0802ced5_probe00,5class,0,0.0,False,21500,0.25,0.27400862068965515,0.17427619147581724,0.759318155373333,5.676054646692977,CA1|CA3|DG|VIS
cross_lab_allen_to_ibl,0802ced5_probe01,4class,0,0.0,False,18300,0.3333333333333333,0.2954850241545894,0.2064046239582598,0.6346912673127914,4.417882130507731,CA1|DG|VIS
cross_lab_allen_to_ibl,0802ced5_probe01,5class,0,0.0,False,18300,0.3333333333333333,0.2954850241545894,0.2064046239582598,0.6346912673127914,4.417882130507731,CA1|DG|VIS
cross_lab_allen_to_ibl,0a018f12_probe00,4class,0,0.0,False,18000,0.3333333333333333,0.37235897435897436,0.2876595351167119,0.5743507490022257,3.91497719756695,CA1|DG|VIS
cross_lab_allen_to_ibl,0a018f12_probe00,5class,0,0.0,False,18000,0.3333333333333333,0.37235897435897436,0.2876595351167119,0.5743507490022257,3.91497719756695,CA1|DG|VIS
cross_lab_allen_to_ibl,3638d102_probe01,4class,0,0.0,False,18700,0.3333333333333333,0.27355555555555555,0.18914074831816127,0.6385461144413751,4.363484603739447,CA1|DG|VIS
cross_lab_allen_to_ibl,3638d102_probe01,5class,0,0.0,False,18700,0.3333333333333333,0.27355555555555555,0.18914074831816127,0.6385461144413751,4.363484603739447,CA1|DG|VIS
cross_lab_allen_to_ibl,54238fd6_probe00,4class,0,0.0,False,17700,0.25,0.2295138888888889,0.12808611725700908,0.7720291745738193,5.59816762496309,CA1|CA3|DG|VIS
cross_lab_allen_to_ibl,54238fd6_probe00,5class,0,0.0,False,17700,0.25,0.2295138888888889,0.12808611725700908,0.7720291745738193,5.59816762496309,CA1|CA3|DG|VIS
cross_lab_allen_to_ibl,5dcee0eb_probe00,4class,0,0.0,False,20100,0.3333333333333333,0.40641707717569786,0.32255501126780123,0.5661267213749887,4.093494755691937,CA1|DG|VIS
cross_lab_allen_to_ibl,5dcee0eb_probe00,5class,0,0.0,False,20100,0.3333333333333333,0.40641707717569786,0.32255501126780123,0.5661267213749887,4.093494755691937,CA1|DG|VIS
cross_lab_allen_to_ibl,d2832a38_probe00,4class,0,0.0,False,18300,0.25,0.26420124831309044,0.17273902710810068,0.6378049285156956,4.54367248428474,CA1|CA3|DG|VIS
cross_lab_allen_to_ibl,d2832a38_probe00,5class,0,0.0,False,18300,0.25,0.26420124831309044,0.17273902710810068,0.6378049285156956,4.54367248428474,CA1|CA3|DG|VIS
